f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
-0.7148736053483252,-0.08594477505850953,-0.08599446516549969,-1.5893627944488515,-0.09105423345048676,-0.09147979989523396,-0.7238813686088765,-0.0857888121525412,-0.0857977120650295,-1.6197003238762269,-0.09164278179632,-0.09170232344275736,-0.2773273130469435,-0.6857443512072541,-1.4690868669583588,-1.0036290429390102,-0.7618456866235084,-0.03229168418603131,-0.3564339135198682,-0.5234339584689209,-0.707602033578976,0.0,-1.717992107190948,-1.8043590862940024,-0.6273578532185753,-1.3628395065792085,-1.6145699190494849,-1.8028385115041947,-1.3364824245631879,-1.4354720037438062,-1.8176765616186925,-0.6157253244588146,-0.06346804534861772,-0.2532542913783969,-0.082557461287524,-0.06249460677478641,-0.1629756341362515,-0.10736258168306216,-0.2684116936829661,0.0,-0.5384372911712096,-0.08417032310207828,-0.7335452701429553,-0.5401787084387211,1.0,training,0.168141592920354,,1,0.4937957754296109,-1.601436699093369,-0.9914007,-10.215069
0.2200724891105832,-0.08583756459957452,-0.08582096755274059,1.7927243509886046,-0.09217926583526352,-0.0917011167565712,0.2918026096662193,-0.0857700109810168,-0.08577056639771773,2.090226265347036,-0.09178432506141827,-0.09170724242321857,-0.2773273130469435,-0.13064272862036874,-0.011460407998692412,0.6608499006635709,-0.4881450489009239,-0.03229168418603131,-0.2614756751118795,-0.5234339584689209,1.3528521115533074,0.0,1.0244448113461486,1.6187573867344995,1.8796112099007063,1.2583041377006516,0.6616585388728453,1.160116330926633,1.4410134084782935,0.9389329261578006,1.709815323558996,1.7557466404447435,-0.15012330614353608,-0.4577117653619615,-0.18408290398012195,-0.07394857726605147,-0.4661596267960712,-0.11305758270557932,-0.2684116936829661,0.0,-0.5384372911712096,-0.08417032310207828,-0.055395264111175235,-0.5401787084387211,0.0,training,0.010113780025284451,,0,0.1637743555269758,-1.2987729563583796,10.098437,-48.240784
-0.6980955464920456,-0.08591449403936458,-0.08596299128467427,-0.2425450120076118,-0.09154924968581156,-0.09161509735953996,-0.7339646007966567,-0.08578237930020302,-0.08579144002817367,-0.1981742432548248,-0.09169571097369376,-0.09170325448006862,-0.2773273130469435,-0.5298675560672446,-0.4122768284450529,-0.7696095211478493,-0.4897261678379126,-0.03229168418603131,-0.3564339135198682,-0.5234339584689209,-0.6646206922810312,0.0,-0.4564221197602689,-0.3647066582484584,-0.6273578532185753,-0.5859490725683859,-0.09931673340172996,-0.4125817181494278,-0.5254889671762271,-0.038906281367107935,-0.2812315325965602,-0.6157253244588146,5.7171326649254075,-0.4232526405332708,5.606747282721881,10.976393953861136,-0.4648155558976426,10.870123302328977,3.332438882543832,0.0,-0.537796839045975,-0.08417032310207828,-0.8223959600603401,-0.5401787084387211,0.0,training,0.0037926675094816687,,1,-0.05285473553620691,-1.535046093183395,-23.72774,-9.705666
-0.5046048297934557,-0.08585354735387574,-0.08588834526643345,2.3297641555135136,-0.09221628033911854,-0.09159474067683704,-0.3963779871497768,-0.08577020993521284,-0.0857787401068637,2.254556259520249,-0.09179099125156773,-0.09170784759747087,-0.2773273130469435,0.028319558088236493,2.2166345666303826,0.8085689315793883,-0.09208967140162894,-0.03229168418603131,-0.21912159321503724,-0.5214931947580439,0.4330956683573008,0.0,1.6720096091116974,1.8546802083919447,1.8796112099007063,1.9815310372962784,0.6723354878460854,1.6008385602144508,2.2049351558808,0.33008964600078183,1.791381935113851,1.7557466404447435,-0.11682461288800013,-0.3672975854543017,-0.14411938577373626,-0.027136697866968262,-0.2868221669200284,-0.0640310521639097,-0.2684116936829661,0.0,-0.5263842711000656,-0.08417032310207828,-0.31433156044183963,-0.5131680067638467,0.0,training,0.029077117572692796,,0,-1.0914980596438009,-0.5682611797691179,37.482082,-5.560076
-0.5933637572251131,-0.08591531638854852,-0.08595639940992912,-0.13197799342895403,-0.09149463405302746,-0.09153093985421934,-0.6366614101845781,-0.08578887018084838,-0.08579666755453011,-0.2175567553880755,-0.0916972006251238,-0.09170508552011412,-0.2773273130469435,-0.5199324131479567,-0.31199558391459314,-0.7170372728827523,-0.4306877833794082,-0.03229168418603131,-0.3564339135198682,-0.23758901574926636,-0.6453511470802697,0.0,-0.4811433434587509,-0.3623284039978791,-0.6273578532185753,-0.6184425888197892,-0.08087473062976969,-0.4208637466192657,-0.5593134792288467,0.04914956493659317,-0.24191525220681,-0.6157253244588146,0.14314116949675498,-0.18482831493285407,0.12657201748181468,0.4011421987629414,-0.1979214774953948,0.3549229361012677,-0.2684116936829661,0.0,-0.4687917341240838,-0.08417032310207828,-0.6014231403307403,-0.44301791104708665,1.0,training,0.3223767383059418,,1,1.6409107583583034,-1.7393527782091742,15.020926,-4.4726324
-0.6793700343756622,-0.08591471952220534,-0.0859618904283285,0.11703008202550193,-0.09154142972020836,-0.09151095554985857,-0.7205539019869092,-0.08578417817772542,-0.08579329693572814,-0.008984070475919427,-0.09170444715864287,-0.09170466655332404,-0.2773273130469435,-0.4724956039981176,-0.3036645266766782,-0.7455700742915871,-0.4560453512367749,-0.03229168418603131,-0.3564339135198682,-0.5234339584689209,-0.6323968309789176,0.0,-0.2873114479113603,-0.07170573457711504,-0.6273578532185753,-0.43086638136850697,0.08752987362997366,-0.2055310064034728,-0.3367605539740126,0.2613222231731296,0.05442387610399324,-0.6157253244588146,-0.26312910766429193,0.02094188761561266,-0.2579313470087505,-0.381338285341414,-0.15817538092757802,-0.3352369052057824,-0.2684116936829661,0.0,-0.5384372911712096,-0.08417032310207828,-0.6137699245140651,-0.5401787084387211,1.0,training,0.3185840707964602,,1,1.7273978090417605,-1.6723710628274826,-21.977589,-2.9094782
-0.3868213585814038,-0.08547493513684007,-0.08550132131258352,0.16348681252073627,-0.0920689670823273,-0.09202607892313372,-0.5607346718105934,-0.08572891036002127,-0.08573576596060334,0.3310526097748081,-0.09176944871948096,-0.09175826326787613,-0.2773273130469435,-0.2827483673987613,2.2135489898756,0.6872483586599336,0.0696021142300507,-0.03229168418603131,4.117336860355486,-0.5214931947580439,-0.3008742914184792,0.0,1.2541552970400092,0.5005022381122131,0.6258259022087178,-0.5524709043093644,2.801901492145089,1.3760406446045566,-0.8006774255468869,1.567064629790868,0.659425145982089,0.5697261382611225,0.6085362917690094,3.8229319937144797,0.901657339847088,0.9170688695868792,3.3849875174585224,1.0133145760522764,3.332438882543832,0.0,-0.4459184439371345,-0.08417032310207828,1.2426325422273468,-0.3242550297020456,0.0,training,0.01643489254108723,,0,2.129392603517289,-2.4008215017769063,38.32473,-9.56681
-0.6579293230024033,-0.08591123117002175,-0.0859568901531194,0.09287258216798013,-0.09153969195007433,-0.0915157964683062,-0.7205539019869092,-0.08578707130332598,-0.08579591650174248,-0.014461736948359947,-0.09170336095447512,-0.09170421655195693,-0.2773273130469435,-0.4857891050873056,-0.14506588148081254,-0.71254391833018,-0.4083134587993788,-0.03229168418603131,-0.3564339135198682,-0.520524233666669,-0.6049768618977222,0.0,-0.2680595214913035,-0.0769378939283889,-0.6273578532185753,-0.4761603737189478,0.14382651367069488,-0.1981363381268315,-0.4118280089210795,0.33008964600078183,0.05207663548370967,-0.6157253244588146,-0.2799095515096014,-0.11295642600444222,-0.2850910195761971,-0.37685629688831024,-0.21904259161355832,-0.3543027781942095,-0.2684116936829661,0.0,-0.4845863429268614,-0.08417032310207828,-0.5593056054997722,-0.3674268106763951,1.0,training,0.3173198482932996,,1,2.4822089326116497,-2.5294630870152135,33.398434,12.904242
2.8613059731264667,-0.06285104799030873,-0.0626407792763887,-0.9013014504300346,-0.09203793547279088,-0.09227966857412197,1.4917072400120592,-0.06320278574152534,-0.06318052333924934,-0.8929951673359272,-0.09176434355989256,-0.09179711855833313,0.3826153500101755,4.255792836040413,0.8802712741337027,2.09310666429602,2.1662254895426787,-0.03229168418603131,-0.3564339135198682,2.1809776497162265,1.1310094483176507,0.0,1.0113184978779286,0.7473650293223222,0.6258259022087178,1.6585651787974824,-0.2599562838627534,0.8383003675272054,2.970623196340884,-0.5085374616535137,1.003882707008706,0.5697261382611225,-0.2074127902091629,-0.11623824741669853,-0.21369988025605172,-0.2613952943491887,-0.2868221669200284,-0.29621376776453423,-0.2684116936829661,0.0,1.5870114335837873,-0.08417032310207828,2.254607283234444,0.7121268091420544,0.0,training,0.007585335018963337,,0,-0.9787458861273355,-0.3133061020189192,36.291103,3.962463
-0.6614309937681669,-0.08587930545250888,-0.08592521732235198,1.8484724275828857,-0.0920518376338632,-0.09155886822987884,-0.7356787502685793,-0.08578234614117038,-0.08579210320944312,1.716480868342828,-0.09176812975727727,-0.09170480620892074,-0.2773273130469435,-0.4172226257851783,1.0360929002502637,-0.328811439540498,-0.03152983287168243,-0.03229168418603131,-0.3564339135198682,-0.5224635766134824,-0.5372905602681568,0.0,1.1338307569146535,1.7842838825748042,1.8796112099007063,0.4055954991032216,2.1656523965124554,1.5623862851759165,0.5605163192756364,2.4727819060575067,2.1980413725779835,1.7557466404447435,-0.2337633309350004,-0.4980781687327134,-0.2698298702287747,-0.2618683931303496,-0.4577111811488058,-0.2956690285362935,-0.2684116936829661,0.0,-0.5374742052686012,-0.08417032310207828,-0.6858889910054489,-0.5347700907172533,1.0,training,0.04804045512010114,,0,-1.760953648990951,-0.26997893283504926,-16.022543,-6.8603935
-0.6980580954678131,-0.0859257947087958,-0.08597429164138022,0.07010878422531519,-0.09151796982339884,-0.09150015657793688,-0.7104706697991291,-0.08578782235541596,-0.08579650175921275,-0.05533355601195411,-0.09170152992459236,-0.09170344068753088,-0.2773273130469435,-0.5101372018190813,-0.20184049376882676,-0.7137234239002302,-0.4074184858161776,-0.03229168418603131,-0.3564339135198682,-0.5222206259586069,-0.6561464104980633,0.0,-0.3345661763969543,-0.15304202994691973,-0.6273578532185753,-0.4978227178865498,0.0404542349752326,-0.2747451014728348,-0.42065947420896976,0.21771361357510632,-0.031837216691428694,-0.6157253244588146,-0.2442511083383188,-0.4977499865914877,-0.28017641215923056,-0.2510618209711996,-0.4014522135431521,-0.2871265270025177,-0.2684116936829661,0.0,-0.5340408040258022,-0.08417032310207828,-0.7875480271317035,-0.5293614729957857,1.0,training,0.3173198482932996,,1,-0.7587871968872625,-0.6045578952749735,30.645931,20.667345
-0.7180007658717613,-0.08593844827527161,-0.08598836403394483,-1.6302075519002617,-0.09104951664583724,-0.09148600620093608,-0.7524874983256089,-0.08579044523490023,-0.08580020231069628,-1.6590257555587555,-0.0916410128352468,-0.0917019975796984,-0.2773273130469435,-0.6907832877780083,-1.4905840802089343,-1.021439577046769,-0.76410698502773,-0.03229168418603131,-0.3564339135198682,-0.5234339584689209,-0.7080554346425233,0.0,-1.7484014000589922,-1.8218630375782645,-0.6273578532185753,-1.399763956864894,-1.6334535592562474,-1.836531578039883,-1.3762240183586942,-1.4480514103586206,-1.8323468154954647,-0.6157253244588146,-0.022696810693217384,-0.07373866012798014,-0.028238116152630832,-0.030871688244554663,0.2872881168373249,-0.07467822798861568,-0.2684116936829661,0.0,-0.537796839045975,-0.08417032310207828,-0.6220780409738725,-0.5401787084387211,1.0,training,0.16940581542351454,,1,-0.6799149493282954,-0.30242801603477565,-29.519844,23.032879
-0.6922157356875013,-0.08591786301827951,-0.08596594900714544,0.4176051283296682,-0.09162087064062158,-0.0915102107931743,-0.7592029309626704,-0.0857919904458227,-0.0858014706448741,0.2653206121055225,-0.09171454885740286,-0.09170474413976663,-0.2773273130469435,-0.4768334833009053,-0.20739453192743684,-0.6771587512286724,-0.37102291783266295,-0.03229168418603131,-0.3564339135198682,-0.5050052277999713,-0.633368404686519,0.0,-0.16742445156827926,0.040547866050217866,-0.6273578532185753,-0.26790647410768176,0.16032725299297534,-0.06355337549196083,-0.20782116077081486,0.33428278153905344,0.19115064223551248,-0.6157253244588146,-0.22563530344742866,-0.5015240812155823,-0.2620699637809328,-0.2501156234088777,-0.4913129536095204,-0.2836600046409855,-0.2684116936829661,0.0,-0.5173312636155467,-0.08417032310207828,-0.7110441213976436,-0.4915983097429039,1.0,training,0.3147914032869785,,1,1.852859382864085,-2.029874601870313,-5.564641,9.888096
-0.55853430468864,-0.08586891997813723,-0.08590753730417232,2.4500870874961707,-0.09222735241740113,-0.09157363923744986,-0.6199232447528631,-0.085776792003198,-0.08578480821547918,2.3691658964820803,-0.0917931636599032,-0.09170598552284834,-0.2773273130469435,0.09744576375201376,1.7321990161293928,0.6524248608774976,-0.2612395652266517,-0.03229168418603131,-0.2561572401704952,-0.520524233666669,0.17454910950114666,0.0,1.7310780197186897,1.907953103604916,1.8796112099007063,1.9002972466677703,0.5893464753722639,1.5002710716521293,2.039786754997252,0.3007376972328817,1.6417453455707725,1.7557466404447435,-0.14278186196121315,-0.4235808226744964,-0.17425368914618888,-0.08116955866271852,-0.3732267246761518,-0.12023823616875318,-0.2684116936829661,0.0,-0.4846826515171223,-0.08417032310207828,-0.4928406738213128,-0.3674268106763951,0.0,training,0.03034134007585335,,0,-1.6066847293868771,-0.3977555472455117,31.507725,20.457125
2.9249727143221707,-0.08524640164587757,-0.08503843111418183,-0.6745926056132912,-0.09222577601163667,-0.09240702196712926,1.4160829986037076,-0.08570538402634129,-0.08568362333329282,-0.6414438685630841,-0.09179324434935568,-0.09181732206798768,5.0022139914100086,0.3410666626601845,1.7044288253363422,0.8765309191870456,0.1304602770877309,-0.03229168418603131,-0.2297101136892478,1.0216341738190038,2.6245341421693817,0.0,1.4663640314429083,0.7330955038188476,1.8796112099007063,1.2356571415254312,0.8659765169516696,1.2695574214209229,1.014453635073195,-0.25862658357253343,0.5884211172185105,0.5697261382611225,-0.2270773728403849,-0.4102894459548587,-0.2563793657191821,-0.25472211154123425,-0.2952706125672938,-0.29349007162333035,-0.2684116936829661,0.0,2.6358119815243244,-0.08417032310207828,1.5841884411305405,1.268210439546842,0.0,training,0.007585335018963337,,0,-0.8864329321008317,0.5886964443782272,4.358154,-51.394547
-0.7265770504210649,-0.08589581875467071,-0.0859463325428636,0.5969281080412725,-0.091691995089679,-0.0915334223765002,-0.7877788109828394,-0.08577538274430949,-0.08578567035112945,0.4688369895046567,-0.09172029022228947,-0.09170291309972116,-0.2773273130469435,-0.54470030465097,0.5340695622470084,0.10423560546366616,-0.4831332001949973,-0.03229168418603131,-0.3564339135198682,-0.5234339584689209,-0.42350848384461337,0.0,0.4086019377954668,0.9518948948721238,1.8796112099007063,-0.7109998775359074,1.992394633628512,0.7868334763217826,-0.6432123994638039,2.3511809754476336,1.3131316587310693,1.7557466404447435,-0.25185474695572463,-0.6869469910080606,-0.30268014085797196,-0.2527799165448893,-0.6689223223304408,-0.2908406581041593,-0.2684116936829661,0.0,-0.5374742052686012,-0.08417032310207828,-0.8173187777793467,-0.5347700907172533,1.0,training,0.0493046776232617,,1,1.3177825991208063,-2.1089140381068887,25.767141,25.210566
-0.5122822897611728,-0.08586234118466553,-0.08589768265037827,2.3687878091295103,-0.09221704992303503,-0.09158505883994177,-0.4720022285581281,-0.08576674481629873,-0.08577668424492843,2.289529053151985,-0.09179143194011577,-0.09170699414660223,-0.2773273130469435,0.11395769142068934,2.318458599538234,0.6114230005852745,-0.1538428072425102,-0.03229168418603131,-0.20326298720800046,-0.5234339584689209,0.22744590024833464,0.0,1.755142927743761,1.8565828117924084,1.8796112099007063,2.1366137284961573,0.5000483566869824,1.5890070909718244,2.273820585126344,0.08940366610399897,1.6687386127040331,1.7557466404447435,-0.13373615395085106,-0.3579443944293714,-0.1601565257659428,-0.061000610623751776,-0.23382737149627264,-0.09795344955890334,-0.2684116936829661,0.0,-0.5382783819972792,-0.08417032310207828,-0.4161059870744804,-0.5401787084387211,0.0,training,0.02781289506953224,,0,0.08505235202319394,-0.6799670501624178,11.118848,-4.944591
1.2509119311174912,-0.08539044539003618,-0.08530104503763036,-0.1942300122925682,-0.09216667941443554,-0.09221946740881147,0.5751414341428417,-0.08571728811907013,-0.08570635387130322,-0.12949273286960986,-0.09178444609559698,-0.09178959267340037,-0.2773273130469435,-0.04234589507007835,-0.4601032681441952,1.0259349580600774,0.7643994735218993,-0.03229168418603131,-0.314104006327305,2.364256213920567,1.2600128461602829,0.0,0.2259274086960641,0.021046181195469416,-0.6273578532185753,0.5449237581812083,-0.15852526861697114,0.2307544219183608,0.3856533065754095,-0.6125272230026462,-0.07702159863188784,-0.6157253244588146,-0.22039141474576945,-0.5433673042218495,-0.26025931894310306,-0.2001912520284725,-0.5934623418900931,-0.2378523877207385,-0.2684116936829661,0.0,1.9972860280949616,-0.08417032310207828,1.5068768018517769,2.2990864998720824,0.0,training,0.03666245259165613,,0,-0.3908614500471379,-0.21853093700586285,-20.229635,-5.470223
-0.7199482191318651,-0.08594275897663915,-0.08599280724931631,-1.6302075519002617,-0.09103623511695563,-0.09147272470673357,-0.7659284468319199,-0.0857933748354367,-0.08580296611863672,-1.6590257555587555,-0.09164124559328277,-0.09170223033902622,-0.2773273130469435,-0.6907832877780083,-1.4914264426629904,-1.0235402203000965,-0.7642024488126048,-0.03229168418603131,-0.3564339135198682,-0.5234339584689209,-0.7093130828306963,0.0,-1.7498562331350531,-1.8256682443791907,-0.6273578532185753,-1.399763956864894,-1.6354773264025388,-1.8377650087084267,-1.3762240183586942,-1.4522445458968922,-1.835280866270819,-0.6157253244588146,-0.2795162598569769,-0.24488564677714364,-0.2950495661842608,-0.3893062648135983,-0.2031057509607621,-0.34883062503779083,-0.2684116936829661,0.0,-0.5381965196955575,-0.08417032310207828,-0.7187752853255199,-0.5401787084387211,1.0,training,0.16687737041719342,,1,-1.0555430997170638,-0.2024058084915042,-23.30629,0.9293514
