f0,f1,f2,f3,f4,f5,f6,f7,label,subset,closest_centroid,x_pca,y_pca,x_mds,y_mds,r,r_diff
-0.21312695239344004,-0.5388333057711839,-0.9467920181062736,0.17078642326578225,-0.3260643352034397,1.9927378755031533,0.07109610444620491,-1.0802832262762778,0.0,training,0,0.20783510456937554,-0.6724330557682644,,,0.273,
-1.158041549857112,-1.3444709498064018,-0.2013952870672717,-0.4208276218368209,-0.749970707260923,0.9214994847562308,1.5773739585344837,-0.17016813622150945,0.0,training,0,0.8644856663791725,-0.5478225233425222,,,0.3095,
-1.2287585926642075,-0.4997935650173224,-0.6284669024750975,0.39635504807143823,0.9097838461776062,3.470332729359252,0.6284131216340019,-2.249080505253552,0.0,training,0,0.1562892914288928,-0.7891961267718931,,,0.0445,
0.4178667958023165,-1.1697489644950991,-0.5265128488746977,-0.54709107534048,0.977919914925474,-0.5515038351359219,0.22652360964593465,-0.5627655386456375,0.0,training,0,0.11096201758987703,-0.3176108566028736,,,0.3775,
-0.08108877774441924,-1.297672048268708,-1.6777958226175052,-0.6982781843891445,-1.0617070647188436,0.9098975344340086,0.3881740360176595,-0.032104163854643535,0.0,training,0,0.6825300074280635,-0.26127050105888994,,,0.2485,
0.2346875596935821,-0.7729429374749333,1.0297810543343016,-0.040855555713683024,0.8783899942260895,0.801322090068492,0.9503533027499314,-1.5479800993709532,0.0,training,0,-0.07423762329630033,-0.7642740290635722,,,0.2825,
0.3085642421735126,0.10781904197330387,-0.13237955797035178,-0.3163687729588363,-0.9431600508887871,0.8482309444999813,0.13459474896272966,0.02879363494624812,0.0,training,2,0.36943561520874985,0.014137722617780681,,,0.5315,
-0.0960129274688054,-1.3983346235570424,-1.8018120304452443,-0.3551563604520644,-0.6401267899683319,-0.23384363318417106,-0.022979577628945702,0.28098309740118904,0.0,training,0,0.5829603778180924,-0.048628899946572726,,,0.261,
-1.1530104686800593,-1.0851142012720731,-1.141268150733211,-0.23463023371608294,0.5741691729168351,0.9010354501226924,0.6130728840781392,-0.5477427755821017,0.0,training,0,0.6131992487481258,-0.6623723190230958,,,0.3485,
-0.6446247730308536,-0.1757368070520065,0.43887086642450507,0.6940244848093007,1.081916103746251,1.02218692096054,0.2872952091937636,-1.3015316811753779,0.0,training,0,-0.15290357643697725,-0.7936473482465207,,,0.3435,
-1.5012300828521357,-1.6391955837221837,-1.6839023881742434,-1.048789677218275,-0.5384630166983976,-0.3528111983861251,1.136427199090118,1.0171588216366385,0.0,training,0,0.9739985242269983,-0.04055398073488286,,,0.1165,
-0.7624864308259656,-0.4164458979666447,-1.7205345940469197,0.3637892450348204,0.7980338346426809,2.4793838769912413,-0.3795041363998757,-1.5376747989794135,0.0,training,0,0.10031610265275544,-0.6383238643641692,,,0.107,
-0.3017401955668341,-1.6482744609131212,-1.537405943641824,-0.9053828322052108,-0.4030154969132783,0.8806496164597509,0.7816319608399362,-0.3521807224982485,0.0,training,0,0.7158221501822306,-0.4550606836895027,,,0.22899999999999998,
-0.6078955197239979,-0.7567171151434445,-1.2273897316205296,-0.7025989641323568,0.07004951085317447,1.7006662110372714,0.5672462452891006,-0.6319131929687439,0.0,training,0,0.5859339998958842,-0.580330300702184,,,0.28800000000000003,
-1.6515145894283485,-0.877093444036098,-1.743444316225453,-0.4571803339410819,0.6894306359117726,-1.5930281979653982,0.10721079179026163,1.3764568999101932,0.0,training,2,0.6420285317368736,0.2594164058916545,,,0.0855,
-0.7143238827330021,-1.1500880041484849,-1.247609834247932,0.28345811333112897,0.7821562533230269,0.4369689098316975,0.024947213363599344,-0.7751825145787525,0.0,training,0,0.2642055313193685,-0.6666422080135076,,,0.348,
-1.2588476790031884,-1.3917485969046026,-1.5742764491279542,-1.0196625959152303,-0.8436275598627904,1.4495243294685332,1.2432310948525715,0.09390293510101458,0.0,training,0,0.9060079615879193,-0.38239511559724465,,,0.1635,
0.18438374354101755,0.2795134398734823,-0.3628083166728552,0.7119477711991443,0.7663600609190523,0.8073420887810688,-0.8015605805777529,-0.9905032402365858,0.0,training,1,-0.558667342021852,-0.4134712771844322,,,0.4305,
-1.2684515163296457,-0.7403164675158782,-1.7423908218374269,-0.33891526629417057,-0.029724276432348817,1.6526263894749045,0.3625710432174628,-0.32602004087898473,0.0,training,0,0.6452304163093341,-0.4854486986738573,,,0.233,
-0.3975462265095421,-0.4818221126428982,-0.23698310896130104,0.055547720064159915,1.1153536590502848,2.30790586462467,0.4648583273868771,-1.9325193848685516,0.0,training,0,0.032446356113774,-0.809910922155256,,,0.1615,
-1.0272722042831242,-0.6409052599048494,0.2086795085856163,-0.4613812600010378,-0.4001532727623559,3.376863459521109,1.7112316848603717,-1.5436462427587596,1.0,training,0,0.43605378767973707,-0.7024819175697925,,,0.06,
-0.7342673357330535,-0.7609496583744698,-0.9606643043470344,0.2927024368655064,-0.19842506799176776,1.659343149845669,0.2866618732964708,-0.8889085997688315,0.0,training,0,0.3695041622285539,-0.7402529102522466,,,0.3215,
-0.6411368925681875,-1.5222093101107197,-1.5201276029703044,-0.8446475401542477,-0.39247934629357983,1.4377756832000843,0.9213857894186286,-0.5108502703104142,0.0,training,0,0.7209401469259218,-0.5457425047286171,,,0.21,
-0.636458529464142,-1.2932023130050232,-0.7883511652092873,-1.2861996264424485,-2.2676535702131964,1.7974334826018983,1.7457976381652758,0.310288526066102,0.0,training,0,0.8562630917313183,-0.24062096671743044,,,0.0815,
-0.009684423041696023,-0.5655609384491083,0.5621465736422147,0.23328375592586836,0.9747014558493828,1.108073227028604,0.5587340026515555,-1.5908300444756185,0.0,training,0,-0.13853084760049983,-0.8436994485705628,,,0.3115,
-0.7455348423934591,-1.6093979862311358,-0.4754589715021305,-0.8095165400621817,0.3842734653096734,1.1437314542490329,1.4713417104770168,-0.923314315088926,0.0,training,0,0.6381678184050453,-0.7342594949068841,,,0.2475,
-2.1410949988266825,-1.7499673421489008,-2.2012107550503304,-0.6788075247208093,0.06225411505618547,0.5196363577808379,1.0326518600125307,0.3792316402023383,0.0,training,0,0.8731695885542449,-0.3213623254976104,,,0.09,
-0.7314218844671768,-1.5943320409250084,-2.0872729581519143,-0.2882787183777178,0.8628103919524267,0.6245593671574154,0.09816235888850924,-0.739851533792827,0.0,training,0,0.4178674589145943,-0.5287066717244601,,,0.18,
-1.2660802702856282,-1.3118611786065666,-1.8802929875334216,-0.3840355740975173,0.17352843375439236,1.9879037802082664,0.6384807597962516,-0.8577044926039797,0.0,training,0,0.5789589537122071,-0.6369079276069394,,,0.158,
0.4449700090231182,-1.5873104886297538,-0.996413421296811,-0.8877722933995795,0.5110707368587926,1.4304893893181334,0.6909713595789367,-1.4933696537364598,0.0,training,0,0.2760799510991698,-0.6957706757008896,,,0.1805,
-1.1076922746417135,-0.7118861398565179,-1.20558793745588,0.09055734824072297,-0.3763741973755898,2.223590520732704,0.4921899999693524,-0.8289803358988167,0.0,training,0,0.48970270267707033,-0.6540639872723581,,,0.213,
-1.4602597299700295,-0.5242792359755823,-1.884768247517592,0.6311791008113862,0.6932222191238036,1.5924797085638154,-0.36394170014387855,-0.8129654940828099,0.0,training,0,0.26173857654029997,-0.5475707601074976,,,0.14400000000000002,
-0.4880526655605301,-1.7908479512922355,-1.9863663150001991,-1.2070024735120752,-1.2464625713215325,0.749506811534351,0.9234841129751652,0.3381542256291316,0.0,training,0,0.8470443882179901,-0.19685301073219008,,,0.121,
0.06637933398312879,-1.2618602162006176,-0.7490265491140892,-0.5520663778220328,-0.07710908801184052,0.7558820764614114,0.6268172211568082,-0.6891895198566941,0.0,training,0,0.5068643490769739,-0.6524593407047177,,,0.39799999999999996,
-0.5654329166893575,-1.2585457993522355,-1.5735077575471281,-0.7406290767566742,0.8128454518000927,0.15509536331433432,0.3202276168225792,-0.25833915879172753,0.0,training,0,0.5699213373768135,-0.36812139573128644,,,0.2865,
-0.5157004727127704,-0.96103751145225,-1.6785910742586014,-0.31218657473164946,0.3659194839585807,1.2047520804367502,0.05733750747778313,-0.6902262132383553,0.0,training,0,0.4227704576553627,-0.5616086419904398,,,0.2835,
-1.1951083842428274,-1.5139664754997997,-1.7216751659175369,-0.21984218525956697,0.9420741087481752,0.004087373005490655,0.33942227479993176,-0.2830336036008804,0.0,training,0,0.5523238095473831,-0.4364783559458159,,,0.223,
-0.7991342169012198,-0.8701389750281618,0.24977809103592566,-0.7419049641755817,-0.04491902694800038,0.17623092488373707,1.3974059150100941,0.06602676448421793,0.0,training,0,0.8830454394276895,-0.36936522632492225,,,0.4415,
-1.6023177266342878,-1.6581450334352523,-1.9221532804543124,-0.920607433914256,-1.3208446510966048,0.9470190119073336,1.270979764297801,0.6494881646118464,0.0,training,0,0.9601353519303188,-0.2268618997400484,,,0.09699999999999999,
-1.5698288218189762,-2.093560406410627,-1.9758937605404392,-0.8583214948239591,-0.7833984149076643,0.3881630513491468,1.280585536025622,0.4799750580110162,0.0,training,0,0.9271139837964183,-0.2784199977412068,,,0.1,
-0.7126538783947732,-1.7955632825421235,-1.3276741992273675,-0.5619301715359425,0.07512021299783819,0.6789655488689589,0.8975872954693885,-0.5450585371501621,0.0,training,0,0.6863500774421694,-0.6050685805942108,,,0.2685,
1.0895013698054627,-0.7322489365256373,-0.07983234903098665,-0.994535518572653,-1.2292389761080371,-0.3210688234328633,0.4995567577962108,0.3795222796725023,0.0,training,2,0.42625611317995943,0.28361855688897386,,,0.2985,
-1.283065468065791,-1.6010266892876592,0.012034338415685016,-0.6293251662077964,1.3442680185459532,0.21490567970392327,1.6420102404252062,-0.7754501112269183,0.0,training,0,0.5633593377198662,-0.6418087723208841,,,0.1955,
-0.011056537009597531,-0.7846254930003619,-0.8800586805803005,-0.2669437790928569,0.7921570715649471,0.4158015975292613,0.015378032233974197,-0.7213712039040999,0.0,training,0,0.15452589718172696,-0.6021483931161322,,,0.449,
0.7882689599664763,-0.13410311202055536,-0.050802041253023365,0.4882380354234778,-0.0015347154539197081,1.367171199391538,-0.3651211707526673,-1.3790130991796523,0.0,training,0,-0.41565785411828365,-0.5834631640095156,,,0.3415,
-0.5656033888547499,-1.5302783396737591,0.4414023790400615,-1.0457103017039844,-0.006426386674066446,-0.19495143974155876,1.867260442948932,-0.0710208503915069,0.0,training,0,0.7626182136351937,-0.35743778502237167,,,0.2625,
-0.4306689992910658,-0.6481513997211165,-1.0675430970862156,-0.1673869435857129,0.2258461575353537,0.7256017312214144,0.08076091360193452,-0.400952108593568,0.0,training,0,0.47123823334258963,-0.5689739912300891,,,0.4725,
-0.9791432895622416,-1.1182376916675878,-1.7342451203538731,-0.5096511014367425,-0.1736226676470237,1.001806996639239,0.4582624859298741,-0.11418246773775563,0.0,training,0,0.7489000840606662,-0.4196166569026427,,,0.272,
-0.1754980612409982,-0.912415207896167,0.5556277663194247,-0.4655346631411673,-0.19243182633449832,1.0805821767422112,1.3279978955680969,-0.8432164486337805,0.0,training,0,0.46688369605763,-0.7098410060041759,,,0.373,
-0.8012512809482228,-1.6645039413030522,-1.7804262606471908,-0.7979508376908616,-0.2072020110266316,0.08559653185469353,0.672599940488308,0.2218850393255891,0.0,training,0,0.8186577030556637,-0.25106181209766587,,,0.225,
-0.6603839161027424,-0.3242327001599116,-0.22502340226699685,-0.1783916760852471,0.9975915458892868,0.3812377198047842,0.3610350115461817,-0.4680945036721422,0.0,training,0,0.317312726655808,-0.6208002167444733,,,0.5245,
-0.6559129450289266,-0.8750130327237082,-1.5315308337660398,-0.011035361925249787,-0.6812004892525203,2.2012527407862588,0.27716041808299163,-0.8327942905823897,0.0,training,0,0.4503563936591219,-0.5894798166722717,,,0.195,
-0.2500331271074868,-0.9012137655003912,-1.5034804470244594,-0.21153122986220105,0.5835784166778939,0.8559079742758864,-0.12108006132786694,-0.7422271815454652,0.0,training,0,0.2732825513406454,-0.556794533185791,,,0.327,
-0.012532802974558187,-1.678166200628834,-0.3729982378223901,-1.0375456001971337,0.9501987851812552,0.4769843834710089,1.1957527550815958,-1.0597284752383724,0.0,training,0,0.42749105786008934,-0.6486825417815547,,,0.2345,
-0.250404311453212,-0.3005734387071541,0.7932961211122045,-0.3693546862536408,0.3712592998617533,0.5845650479984532,0.9744048869838724,-0.5692697965979048,0.0,training,0,0.3268944094285884,-0.6005698716594886,,,0.4875,
0.3772561475686189,-1.6386003991178006,-0.6133623117039099,-0.8459563346145059,-1.0860481671524316,1.052614075590935,1.098503781185364,-0.6086615492350113,0.0,training,0,0.5864193914480806,-0.4838999258910974,,,0.2375,
-1.378650272850359,-0.8183171021469741,-1.886205812267824,-0.5109826379389546,-0.8927025728029883,0.8154342527621782,0.4469016179274884,0.6763379185703651,0.0,training,2,0.8853247552537211,-0.10917132794089324,,,0.21600000000000003,
-1.1517333441636703,-1.4866019885702253,-2.306984160414502,-1.3605380278885943,-2.0523527374509025,1.5763850236652392,1.1658386583222289,0.7801344300506633,0.0,training,0,0.902279016242189,-0.13560378528027647,,,0.0495,
-0.13237434877774146,-1.9249308385088784,-2.2129871029011983,-1.1569052784744345,-0.7341122119140191,2.229479936445112,0.8292017324658593,-0.9596408063751998,0.0,training,0,0.5735453488605943,-0.5194545838846948,,,0.0905,
-0.943045167699038,-0.5866663724466195,-0.35066420264673204,0.3420561279223583,1.8243503725529175,0.8295898802109758,0.2426909125893435,-1.322734416530608,0.0,training,0,0.01935090398888343,-0.7349058957703103,,,0.243,
0.4375221226018274,-2.202023014310163,-1.228135302790387,-1.5740030727307677,0.8590036903116044,0.6473657644728842,1.0963850275824487,-1.1751110842589398,0.0,training,0,0.4328344469043132,-0.53199730577437,,,0.1045,
-0.9035911903277084,-0.6425643144340841,-1.4435845873554782,-0.2988694845074297,0.6927177817148901,0.5818671951277429,0.05590237897781202,-0.2135519111347318,0.0,training,0,0.5331763712077,-0.40338399220137033,,,0.3715,
-1.4946015001355504,-1.3504217197471142,-0.9085118522123304,-0.003759149998965378,1.2603928478785225,-0.15110079072211052,0.6857263126161797,-0.385250651214272,0.0,training,0,0.5203937227411607,-0.528829592233998,,,0.259,
-0.6543917153291895,-1.0946435347134618,-1.7978683514404925,-0.07822101294509219,0.953900345480562,2.3000568181477954,0.08335254295179037,-1.6914758619356425,0.0,training,0,0.21376446689202191,-0.7186086418605352,,,0.1175,
-0.12793650236907814,-1.4184915883587308,0.5967893097550171,-1.4187985007639767,0.22630873547882724,0.7319505592318496,2.0051474712069144,-0.7264348101252642,0.0,training,0,0.600734085231874,-0.5212850825565808,,,0.193,
-0.8295522278079668,-0.6432069618326489,-1.47008519619035,-0.17331775200440586,-0.3683077505059942,2.1804563386769966,0.3071881867105345,-0.7280011235927994,0.0,training,0,0.4872157962795495,-0.5738912280319748,,,0.22399999999999998,
0.42738777140161105,-0.8350827032025603,-0.8755772250270277,-0.003591141752351378,0.6422343720651859,1.9704335578687704,-0.04323690528826042,-1.8751967085489576,0.0,training,0,-0.06508587756658712,-0.7425199637357951,,,0.172,
-0.5438166842716938,-1.1619596226316484,-1.0408216032008444,-1.0608924719264727,-1.888653357456985,0.483158827913555,1.1275647022309043,0.887627132339458,0.0,training,0,0.9352519371147981,0.018953825756452897,,,0.158,
0.11556466702704625,-1.3551827199822677,-2.5362580103880275,-0.2355698284846778,0.6750951974583325,1.7269888813140832,-0.5165393011962037,-1.4595446444558224,0.0,training,0,0.14254484565299255,-0.5350036118378972,,,0.09,
0.3223641363371959,-1.578008097896488,-0.7232952811946158,-1.716105280829848,-0.3912806811965381,-0.014721456406819202,1.2407702384929755,0.11839170498737375,0.0,training,0,0.7580395865367524,-0.1342238239186669,,,0.205,
-0.6952528793004096,-0.3302652189748206,-0.5701068589330976,-0.19811457735965385,-0.6429345275766666,0.2746468009716902,0.3779089345662072,0.4542182932534897,0.0,training,2,0.9717588400612558,-0.019483395416639872,,,0.532,
-0.36076620971764495,-1.3054129245242798,-0.8285011285172467,-1.0315941698685422,-0.7714710052323879,0.648004728668035,1.1174138373973266,0.06506078729934857,0.0,training,0,0.8944674664796863,-0.31826268451972745,,,0.326,
-0.8434136573072497,-0.8290605260392603,-0.9308841785989952,-0.13355924649176912,-0.5890268701472557,1.5831423216318028,0.6521379679944539,-0.4815849059693215,0.0,training,0,0.6439173460151143,-0.6170666445911891,,,0.335,
-0.8260388376807872,-1.2121770578818156,-0.4061652212822829,-0.6650643532874082,0.4009311277317344,0.8013040041032912,1.2037055778118146,-0.5726418709853579,0.0,training,0,0.7083509580631718,-0.6879889760857297,,,0.3745,
-1.2936035076590322,-1.6177598704471718,-1.948297865512612,-0.9547490308035156,-0.06050177660322821,1.0963922987479755,0.977661343148154,-0.1192208017837254,0.0,training,0,0.8249289512839443,-0.4368045199312276,,,0.16,
-1.3344489199282694,-1.6618408351413143,-1.6231350615581548,-1.0530908841064588,0.6592680646934462,2.4252160824431135,1.3653098288699193,-1.2666986516801937,0.0,training,0,0.5998775812099764,-0.6897887580981474,,,0.0985,
0.06817420364814063,-0.9259293575795652,-0.023348502614334143,-0.2698566060246199,0.8131667569868203,0.2042485282879278,0.5296910880895372,-0.8758033531318881,0.0,training,0,0.12607093427312388,-0.7428216320463286,,,0.4805,
-0.26311448144075106,-1.3485880221198492,-1.5825483565433665,-0.5268215717279021,1.465529612697992,0.908217611764547,0.1444335627051997,-1.261302315219934,0.0,training,0,0.21977005752033335,-0.6230755269725446,,,0.177,
-0.9330487832221784,-1.0155036189294393,-1.5325190723860531,-0.3256114120718141,0.7648383714764989,1.2508615391765407,0.3218530700735177,-0.7847534048921275,0.0,training,0,0.46799252082697707,-0.6364014630866467,,,0.24600000000000002,
0.03920538284871893,-1.0566335813297851,-0.2211731703046019,-0.5807641944717006,-0.5406851562735809,1.0920863384210229,0.9600513587255138,-0.6465073977510823,0.0,training,0,0.5686450053777727,-0.6348444200253497,,,0.386,
0.023317920200165126,-1.4001208955928115,-1.524055737527189,-0.8981097602845095,1.1668355774512589,0.9933690014476046,0.3250981975403391,-1.1734228807668272,0.0,training,0,0.2945392657977844,-0.588995350320832,,,0.18899999999999997,
-0.055358135785250936,-0.9515474457979458,0.4052025889898925,0.060140000150725965,1.384617550404084,0.042014962914710144,0.5816830306529216,-1.230182359894258,0.0,training,0,-0.08282700884023972,-0.7160856639249112,,,0.353,
0.27931573048517017,-1.55405940249389,-0.8981813143790073,-1.7683474100019505,-2.3207988978838703,0.4603585169404488,1.4830265041323494,0.8338197678960155,0.0,training,0,0.82609930215509,0.045961675520393507,,,0.0595,
-0.6296220183181049,0.14845317554772636,-0.21936938780300014,-0.2018291063785004,-0.3472876648012669,1.8158366349560928,0.4829632037490294,-0.44569277973011456,0.0,training,2,0.44911219148518905,-0.4991092926419697,,,0.368,
-1.6618962268608073,-0.8324639439537094,-0.6452009099274614,0.6527288383302853,1.502830884316218,1.9372125071911943,0.5600140891165833,-1.7181203322524286,0.0,training,0,0.18650281450386405,-0.8218104074055227,,,0.0905,
-0.770070704566005,-0.1404218341188673,-1.5183430821079618,0.5195316341714363,0.7757708174948013,2.002939664303668,-0.5557616987806474,-1.2105194385195637,0.0,training,0,0.043089085985559474,-0.5768445112562114,,,0.16399999999999998,
0.20988078567758886,-0.9397945960195836,-0.8362806284392142,-0.9631724028993176,-0.8115272276985853,0.5523477466269039,0.6155076710966183,0.0618363543133438,0.0,training,0,0.7519072785332231,-0.16736561257220053,,,0.39,
-1.6091332896665893,-1.6939507978969364,-2.036325096196066,-0.11598890625895256,1.4903552252848336,1.102900203581842,0.4718903627074268,-1.0869563451291044,0.0,training,0,0.43518392619644475,-0.6474206726639073,,,0.09699999999999999,
-1.0865871934740567,-1.2303634577962494,-1.3631559268893272,-0.20999407112574373,0.27579351938572494,-1.4221562391696805,0.2194498879814024,0.8900271992958659,0.0,training,0,0.6293537750110679,0.14645096223513634,,,0.193,
-0.2671227293330584,-1.7170388513693724,-0.06311865584749551,-1.190274114979708,-0.015728386194446258,0.4512254276289675,1.7105023514293771,-0.5030067212472951,0.0,training,0,0.7157959253294461,-0.5229926060843159,,,0.259,
-0.6960934755194859,-1.0857468399927863,-0.36097898277667584,-0.956654008349024,-0.09487053414418532,1.2838302591996402,1.3896028250672527,-0.5026223002818816,0.0,training,0,0.7671370657066057,-0.6070219749628429,,,0.3065,
0.5419681235753282,-0.5949720375206208,-0.5232330255427768,0.2491527646545329,0.659947559583871,3.1684332983019154,0.021180419065583003,-2.68588067247144,0.0,training,0,-0.12731756005493053,-0.7385776881380197,,,0.0545,
-0.4958869580793811,-1.7319128587587334,-1.2738444365383153,-0.35212581072637783,-0.1838236034668184,0.5666040524141868,0.7042281590228597,-0.5100739938736764,0.0,training,0,0.6430708088463427,-0.5931805998704138,,,0.318,
-1.1499757364815804,-1.8338349918497496,-3.0489747959100364,-0.4688718376005954,0.36084128643791613,0.5067112580061507,-0.010648816331806298,-0.12049528090219253,0.0,training,0,0.5764080628728574,-0.30732066647994083,,,0.0845,
-1.0716888721169864,-1.0685622438969118,-2.07319990231144,-0.1322045122713046,0.5291695116714307,0.7131168133713779,-0.05618077082395999,-0.3009637492775717,0.0,training,0,0.5094075498293859,-0.4142479184143607,,,0.226,
0.28182578150091303,-0.2863978694675125,0.24487581051961715,-0.2664786629339844,0.3206163411437424,1.3325997719005542,0.468356794140552,-1.129568243709614,0.0,training,0,0.008582992108236735,-0.728167845742356,,,0.3835,
-2.327222308432056,-2.8346435009543014,-2.6395067008066992,-1.1939952808668275,0.15954763673696315,-0.027269707207175115,1.6275529812097442,0.4876256611867043,0.0,training,0,0.8740054787866183,-0.2999678239870468,,,0.0215,
-0.7198658947089044,-0.7434881402489304,-0.11268065602336272,-0.2951438165069199,0.6031286312043627,-0.6787131525201182,0.6391472484555599,0.181599506782123,0.0,training,0,0.6334927308238683,-0.15880789671470838,,,0.503,
-1.3767039224488753,-1.2531841091965972,-2.0836325826823736,-0.4673612627428017,-0.455069195667513,1.5077251141290382,0.5891501012919276,-0.1317852041450025,0.0,training,0,0.7514162861431618,-0.43282812874649174,,,0.1645,
-1.6488037537302134,-1.8056365275112543,-1.1457298021862652,-0.041103191689751566,1.71286584631297,1.4424958393206757,1.0565114505495024,-1.6347080059386905,1.0,training,0,0.381030886871584,-0.8033265971824727,,,0.0855,
0.003845685144640761,-0.4878717483970641,-0.99443454869651,-0.4462173186307312,-0.7722693373765536,1.4731480444069918,0.2243807990108242,-0.36807212343059215,0.0,training,0,0.4976006530975176,-0.3940844282862409,,,0.35600000000000004,
-1.378429358330279,-2.0933346354306304,-2.1116174646035835,-0.8780818634341262,0.2620844764192397,-0.3195796337961269,0.8917679278113171,0.35898368921532625,0.0,training,0,0.8041532038631934,-0.23994717959150852,,,0.1035,
0.8997634467901744,-0.7965683172214861,0.9489403121798806,-0.7636524103075898,-0.19185883391670888,0.97096672309822,1.1599917692205344,-1.1166992402008702,0.0,training,0,0.14033777582855836,-0.521088984280793,,,0.256,
