x1_pca,y1_pca,x2_pca,y2_pca,distances
-0.016446400830561043,-0.07869172277052958,-0.2763426072052715,-0.253443722399994,1.0
0.20770210421637575,0.10224240155913714,0.20801857842913718,0.1008731990981571,0.0
0.27673691313300686,0.20474486288920912,0.2776843706269809,0.20300303671901637,0.0
