x1_mds,y1_mds,x2_mds,y2_mds,distances
-4.915041169461275,3.6987809591047878,5.240706785414548,6.394598423691753,0.7070985183781423
26.841036804235408,-17.94207903107733,-20.50907126522114,-22.534399121876977,0.7071150438984
